Woonplaats;Woonplaats code;Ingangsdatum WPL;Einddatum WPL;Gemeente;Gemeente code;Ingangsdatum nieuwe gemeente;Aansluitdatum;Bijzonderheden;Nieuwe code Gemeente;Gemeente beeindigd per;Behandeld;        Laatste WPL code:;3522
Molenschot;2069;;;Gilze en Rijen;0784;;21-12-2010;;;;
Rijen;2070;;;Gilze en Rijen;0784;;21-12-2010;;;;
Tholen;2071;;;Tholen;0716;;06-08-2010;;;;
Poortvliet;2072;;;Tholen;0716;;06-08-2010;;;;
Scherpenisse;2073;;;Tholen;0716;;06-08-2010;;;;
Sint-Maartensdijk;2074;;;Tholen;0716;;06-08-2010;;;;
Stavenisse;2075;;;Tholen;0716;;06-08-2010;;;;
Sint-Annaland;2076;;;Tholen;0716;;06-08-2010;;;;
Oud-Vossemeer;2077;;;Tholen;0716;;06-08-2010;;;;
Sint Philipsland;2078;;;Tholen;0716;;06-08-2010;;;;
Bolsward;2079;;;Bolsward;0064;;09-04-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Bolsward;2079;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Landhorst;2080;;;Sint Anthonis;1702;;01-10-2010;;;;
Ledeacker;2081;;;Sint Anthonis;1702;;01-10-2010;;;;
Oploo;2082;;;Sint Anthonis;1702;;01-10-2010;;;;
Sint Anthonis;2083;;;Sint Anthonis;1702;;01-10-2010;;;;
Stevensbeek;2084;;;Sint Anthonis;1702;;01-10-2010;;;;
Wanroij;2085;;;Sint Anthonis;1702;;01-10-2010;;;;
Westerbeek;2086;;;Sint Anthonis;1702;;01-10-2010;;;;
Rijkevoort-De Walsert;2087;;;Sint Anthonis;1702;;01-10-2010;;;;
Leiden;2088;;;Leiden;0546;;03-12-2010;;;;
Gemert;2089;;;Gemert-Bakel;1652;;14-12-2010;;;;
Bakel;2090;;;Gemert-Bakel;1652;;14-12-2010;;;
Milheeze;2091;;;Gemert-Bakel;1652;;14-12-2010;;;
Handel;2092;;;Gemert-Bakel;1652;;14-12-2010;;;
De Mortel;2093;;;Gemert-Bakel;1652;;14-12-2010;;;
De Rips;2094;;;Gemert-Bakel;1652;;14-12-2010;;;
Elsendorp;2095;;;Gemert-Bakel;1652;;14-12-2010;;;
Duiven;2096;;;Duiven;0226;;03-11-2009;;;
Groessen;2097;;;Duiven;0226;;03-11-2009;;;
Loo Gld;2098;;;Duiven;0226;;03-11-2009;;;
Amstenrade;2099;;;Schinnen;0962;;03-01-2011;;;
Doenrade;2100;;;Schinnen;0962;;03-01-2011;;;
Oirsbeek;2101;;;Schinnen;0962;;03-01-2011;;;
Puth;2102;;;Schinnen;0962;;03-01-2011;;;
Schinnen;2103;;;Schinnen;0962;;03-01-2011;;;
Sweikhuizen;2104;;;Schinnen;0962;;03-01-2011;;;
Lexmond;2105;;;Zederik;0707;;05-11-2010;;;
Ameide;2106;;;Zederik;0707;;05-11-2010;;;
Tienhoven;2107;;;Zederik;0707;;05-11-2010;;;
Meerkerk;2108;;;Zederik;0707;;05-11-2010;;;
Hei- en Boeicop;2109;;;Zederik;0707;;05-11-2010;;;
Leerbroek;2110;;;Zederik;0707;;05-11-2010;;;
Nieuwland;2111;;;Zederik;0707;;05-11-2010;;;
Leiderdorp;2112;;;Leiderdorp;0547;;13-12-2010;;;
Oostzaan;2113;;;Oostzaan;0431;;18-11-2010;;;
Aduard;2114;;;Zuidhorn;0056;;25-12-2010;;;
Briltil;2115;;;Zuidhorn;0056;;25-12-2010;;;
Den Ham;2116;;;Zuidhorn;0056;;25-12-2010;;;
Den Horn;2117;;;Zuidhorn;0056;;25-12-2010;;;
Grijpskerk;2118;;;Zuidhorn;0056;;25-12-2010;;;
Kommerzijl;2119;;;Zuidhorn;0056;;25-12-2010;;;
Lauwerzijl;2120;;;Zuidhorn;0056;;25-12-2010;;;
Niehove;2121;;;Zuidhorn;0056;;25-12-2010;;;
Niezijl;2122;;;Zuidhorn;0056;;25-12-2010;;;
Noordhorn;2123;;;Zuidhorn;0056;;25-12-2010;;;
Oldehove;2124;;;Zuidhorn;0056;;25-12-2010;;;
Pieterzijl;2125;;;Zuidhorn;0056;;25-12-2010;;;
Saaksum;2126;;;Zuidhorn;0056;;25-12-2010;;;
Visvliet;2127;;;Zuidhorn;0056;;25-12-2010;;;
Zuidhorn;2128;;;Zuidhorn;0056;;25-12-2010;;;
Ouderkerk aan de Amstel;2129;;;Ouder-Amstel;0437;;15-09-2010;;;
Duivendrecht;2130;;;Ouder-Amstel;0437;;15-09-2010;;;
Achthuizen;2131;;;Oostflakkee;0580;;12-10-2010;;;
Den Bommel;2132;;;Oostflakkee;0580;;12-10-2010;;;
Ooltgensplaat;2133;;;Oostflakkee;0580;;12-10-2010;;;
Oude-Tonge;2134;;;Oostflakkee;0580;;12-10-2010;;;
Scherpenzeel;2135;;;Scherpenzeel;0279;;06-10-2010;;;
Nuenen;2136;;;Nuenen, Gerwen en Nederwetten;0820;;22-12-2010;;;
Hellevoetsluis;2137;;;Hellevoetsluis;0530;;28-12-2010;;;
Delft;2138;;;Delft;0503;;13-10-2010;;;
Schijndel;2139;;;Schijndel;0844;;11-11-2010;;;
Meijel;2140;;;Peel en Maas;1894;;28-12-2010;;;
Renswoude;2141;;;Renswoude;0339;;07-10-2010;;;
Doesburg;2142;;;Doesburg;0221;;15-12-2010;;;
Urk;2143;;;Urk;0184;;18-01-2011;;;
Diemen;2144;;;Diemen;0384;;16-11-2010;;;
Aalden;2145;;;Coevorden;0109;;25-08-2010;;;
Benneveld;2146;;;Coevorden;0109;;25-08-2010;;;
Coevorden;2147;;;Coevorden;0109;;25-08-2010;;;
Dalen;2148;;;Coevorden;0109;;25-08-2010;;;
Dalerpeel;2149;;;Coevorden;0109;;25-08-2010;;;
Dalerveen;2150;;;Coevorden;0109;;25-08-2010;;;
De Kiel;2151;;;Coevorden;0109;;25-08-2010;;;
Diphoorn;2152;;;Coevorden;0109;;25-08-2010;;;
Erm;2153;;;Coevorden;0109;;25-08-2010;;;
Gees;2154;;;Coevorden;0109;;25-08-2010;;;;;;
Geesbrug;2155;;;Coevorden;0109;;25-08-2010;;;;;;
Holsloot;2156;;;Coevorden;0109;;25-08-2010;;;;;;
Meppen;2157;;;Coevorden;0109;;25-08-2010;;;;;;
Nieuwlande Coevorden;2158;;;Coevorden;0109;;25-08-2010;;;;;;
Noord-Sleen;2159;;;Coevorden;0109;;25-08-2010;;;;;;
Oosterhesselen;2160;;;Coevorden;0109;;25-08-2010;;;;;;
Schoonoord;2161;;;Coevorden;0109;;25-08-2010;;;;;;
Sleen;2162;;;Coevorden;0109;;25-08-2010;;;;;;
Stieltjeskanaal;2163;;;Coevorden;0109;;25-08-2010;;;;;;
 't Haantje;2164;;;Coevorden;0109;;25-08-2010;;;;;;
Wachtum;2165;;;Coevorden;0109;;25-08-2010;;;;;;
Wezup;2166;;;Coevorden;0109;;25-08-2010;;;;;;
Wezuperbrug;2167;;;Coevorden;0109;;25-08-2010;;;;;;
Zweeloo;2168;;;Coevorden;0109;;25-08-2010;;;;;;
Zwinderen;2169;;;Coevorden;0109;;25-08-2010;;;;;;
Middenbeemster;2170;;;Beemster;0370;;03-12-2010;;;
Noordbeemster;2171;;;Beemster;0370;;03-12-2010;;;
Westbeemster;2172;;;Beemster;0370;;03-12-2010;;;
Zuidoostbeemster;2173;;;Beemster;0370;;03-12-2010;;;
Doezum;2174;;;Grootegast;0015;;16-11-2010;;;
Grootegast;2175;;;Grootegast;0015;;16-11-2010;;;
Kornhorn;2176;;;Grootegast;0015;;16-11-2010;;;
Lutjegast;2177;;;Grootegast;0015;;16-11-2010;;;
Niekerk;2178;;;Grootegast;0015;;16-11-2010;;;
Oldekerk;2179;;;Grootegast;0015;;16-11-2010;;;
Opende;2180;;;Grootegast;0015;;16-11-2010;;;
Sebaldeburen;2181;;;Grootegast;0015;;16-11-2010;;;
Terband;2182;;;Heerenveen;0074;;01-10-2010;;;
Luinjeberd;2183;;;Heerenveen;0074;;01-10-2010;;;
Tjalleberd;2184;;;Heerenveen;0074;;01-10-2010;;;
Gersloot;2185;;;Heerenveen;0074;;01-10-2010;;;
Heerenveen;2186;;;Heerenveen;0074;;01-10-2010;;;
Nieuweschoot;2187;;;Heerenveen;0074;;01-10-2010;;;
Oudeschoot;2188;;;Heerenveen;0074;;01-10-2010;;;
Oranjewoud;2189;;;Heerenveen;0074;;01-10-2010;;;
De Knipe;2190;;;Heerenveen;0074;;01-10-2010;;;
Mildam;2191;;;Heerenveen;0074;;01-10-2010;;;
Katlijk;2192;;;Heerenveen;0074;;01-10-2010;;;
Bontebok;2193;;;Heerenveen;0074;;01-10-2010;;;
Nieuwehorne;2194;;;Heerenveen;0074;;01-10-2010;;;
Oudehorne;2195;;;Heerenveen;0074;;01-10-2010;;;
Jubbega;2196;;;Heerenveen;0074;;01-10-2010;;;
Hoornsterzwaag;2197;;;Heerenveen;0074;;01-10-2010;;;
Genemuiden;2198;;;Zwartewaterland;1896;;29-12-2010;;;
Hasselt;2199;;;Zwartewaterland;1896;;29-12-2010;;;
Mastenbroek;2200;;;Zwartewaterland;1896;;29-12-2010;;;
Zwartsluis;2201;;;Zwartewaterland;1896;;29-12-2010;;;
Azewijn;2202;;;Montferland;1955;;19-10-2010;;;
Beek;2203;;;Montferland;1955;;19-10-2010;;;
Braamt;2204;;;Montferland;1955;;19-10-2010;;;
Didam;2205;;;Montferland;1955;;19-10-2010;;;
's-Heerenberg;2206;;;Montferland;1955;;19-10-2010;;;
Kilder;2207;;;Montferland;1955;;19-10-2010;;;
Lengel;2208;;;Montferland;1955;;19-10-2010;;;
Loerbeek;2209;;;Montferland;1955;;19-10-2010;;;
Stokkum;2210;;;Montferland;1955;;19-10-2010;;;
Vethuizen;2211;;;Montferland;1955;;19-10-2010;;;
Wijnbergen;2212;;;Montferland;1955;;19-10-2010;;;
Zeddam;2213;;;Montferland;1955;;19-10-2010;;;
Dussen;2214;;;Werkendam;0870;;28-12-2010;;;
Hank;2215;;;Werkendam;0870;;28-12-2010;;;
Nieuwendijk;2216;;;Werkendam;0870;;28-12-2010;;;
Sleeuwijk;2217;;;Werkendam;0870;;28-12-2010;;;
Werkendam;2218;;;Werkendam;0870;;28-12-2010;;;;
Loenen aan de Vecht;2219;;;Loenen;0329;;22-05-2010;Gem. beeindigd, nieuwe code --> ;1904;20110101;X
Loenen aan de Vecht;2219;;;Stichtse Vecht;1904;20110101;18-11-2010;;;;
Loenersloot;2220;;;Loenen;0329;;22-05-2010;Gem. beeindigd, nieuwe code --> ;1904;20110101;X
Loenersloot;2220;;;Stichtse Vecht;1904;20110101;18-11-2010;;;;
Nieuwersluis;2221;;;Loenen;0329;;22-05-2010;Gem. beeindigd, nieuwe code --> ;1904;20110101;X
Nieuwersluis;2221;;;Stichtse Vecht;1904;20110101;18-11-2010;;;;
Nigtevecht;2222;;;Loenen;0329;;22-05-2010;Gem. beeindigd, nieuwe code --> ;1904;20110101;X
Nigtevecht;2222;;;Stichtse Vecht;1904;20110101;18-11-2010;;;;
Vreeland;2223;;;Loenen;0329;;22-05-2010;Gem. beeindigd, nieuwe code --> ;1904;20110101;X
Vreeland;2223;;;Stichtse Vecht;1904;20110101;18-11-2010;;;;
Groenlo;2224;;;Oost Gelre;1586;;21-09-2010;;;;
Lievelde;2225;;;Oost Gelre;1586;;21-09-2010;;;;
Vragender;2226;;;Oost Gelre;1586;;21-09-2010;;;;
Lichtenvoorde;2227;;;Oost Gelre;1586;;21-09-2010;;;;
Harreveld;2228;;;Oost Gelre;1586;;21-09-2010;;;;
Zieuwent;2229;;;Oost Gelre;1586;;21-09-2010;;;
Mariënvelde;2230;;;Oost Gelre;1586;;21-09-2010;;;
Bellingwolde;2231;;;Bellingwedde;0007;;07-10-2010;;;
Blijham;2232;;;Bellingwedde;0007;;07-10-2010;;;
Oudeschans;2233;;;Bellingwedde;0007;;07-10-2010;;;
Veelerveen;2234;;;Bellingwedde;0007;;07-10-2010;;;
Vriescheloo;2235;;;Bellingwedde;0007;;07-10-2010;;;
Wedde;2236;;;Bellingwedde;0007;;07-10-2010;;;
Bunschoten-Spakenburg;2237;;;Bunschoten;0313;;10-12-2010;;;
Eemdijk;2238;;;Bunschoten;0313;;10-12-2010;;;
Bantega;2239;;;Lemsterland;0082;;26-07-2010;;;
Delfstrahuizen;2240;;;Lemsterland;0082;;26-07-2010;;;
Echten;2241;;;Lemsterland;0082;;26-07-2010;;;
Echtenerbrug;2242;;;Lemsterland;0082;;26-07-2010;;;
Eesterga;2243;;;Lemsterland;0082;;26-07-2010;;;
Follega;2244;;;Lemsterland;0082;;26-07-2010;;;
Lemmer;2245;;;Lemsterland;0082;;26-07-2010;;;
Oosterzee;2246;;;Lemsterland;0082;;26-07-2010;;;
Apeldoorn;2247;;;Apeldoorn;0200;;08-04-2011;;;
Klarenbeek;2248;;;Apeldoorn;0200;;08-04-2011;;;
Hoog Soeren;2249;;;Apeldoorn;0200;;08-04-2011;;;
Lieren;2250;;;Apeldoorn;0200;;08-04-2011;;;
Loenen;2251;;;Apeldoorn;0200;;08-04-2011;;;
Radio Kootwijk;2252;;;Apeldoorn;0200;;08-04-2011;;;
Wenum Wiesel;2253;;;Apeldoorn;0200;;08-04-2011;;;
Beemte Broekland;2254;;;Apeldoorn;0200;;08-04-2011;;;
Uddel;2255;;;Apeldoorn;0200;;08-04-2011;;;
Ugchelen;2256;;;Apeldoorn;0200;;08-04-2011;;;
Hoenderloo;2257;;;Apeldoorn;0200;;08-04-2011;;;
Beekbergen;2258;;;Apeldoorn;0200;;08-04-2011;;;
Boerakker;2259;;;Marum;0025;;23-12-2010;;;
De Wilp;2260;;;Marum;0025;;23-12-2010;;;
Jonkersvaart;2261;;;Marum;0025;;23-12-2010;;;
Lucaswolde;2262;;;Marum;0025;;23-12-2010;;;
Marum;2263;;;Marum;0025;;23-12-2010;;;
Niebert;2264;;;Marum;0025;;23-12-2010;;;
Noordwijk;2265;;;Marum;0025;;23-12-2010;;;
Nuis;2266;;;Marum;0025;;23-12-2010;;;
Akersloot;2267;;;Castricum;0383;;07-12-2010;;;
Castricum;2268;;;Castricum;0383;;07-12-2010;;;
de Woude;2269;;;Castricum;0383;;07-12-2010;;;
Limmen;2270;;;Castricum;0383;;07-12-2010;;;
Leerdam;2271;;;Leerdam;0545;;20-12-2010;;;
Schoonrewoerd;2272;;;Leerdam;0545;;20-12-2010;;;
Kedichem;2273;;;Leerdam;0545;;20-12-2010;;;
Oosterwijk;2274;;;Leerdam;0545;;20-12-2010;;;
Borgercompagnie;2275;;;Menterwolde;1987;;21-10-2010;;;
Tripscompagnie;2276;;;Menterwolde;1987;;21-10-2010;;;
Meeden;2277;;;Menterwolde;1987;;21-10-2010;;;
Muntendam;2278;;;Menterwolde;1987;;21-10-2010;;;
Noordbroek;2279;;;Menterwolde;1987;;21-10-2010;;;
Zuidbroek;2280;;;Menterwolde;1987;;21-10-2010;;;
Roermond;2281;;;Roermond;0957;;27-07-2010;;;
Herten;2282;;;Roermond;0957;;27-07-2010;;;
Swalmen;2283;;;Roermond;0957;;27-07-2010;;;
Jisp;2284;;;Wormerland;0880;;03-12-2010;;;
Oostknollendam;2285;;;Wormerland;0880;;03-12-2010;;;
Spijkerboor;2286;;;Wormerland;0880;;03-12-2010;;;
Wormer;2287;;;Wormerland;0880;;03-12-2010;;;
Wijdewormer;2288;;;Wormerland;0880;;03-12-2010;;;
Millingen aan de Rijn;2289;;;Millingen aan de Rijn;0265;;15-12-2010;;;
Berg en Dal;2290;;;Groesbeek;0241;;07-12-2010;;;
Groesbeek;2291;;;Groesbeek;0241;;07-12-2010;;;
Heilig Landstichting;2292;;;Groesbeek;0241;;07-12-2010;;;
Zoetermeer;2293;;;Zoetermeer;0637;;02-11-2010;;;;
Bourtange;2294;;;Vlagtwedde;0048;;17-11-2010;;;;
Sellingen;2295;;;Vlagtwedde;0048;;17-11-2010;;;;
Ter Apel;2296;;;Vlagtwedde;0048;;17-11-2010;;;;
Ter Apelkanaal;2297;;;Vlagtwedde;0048;;17-11-2010;;;;
Vlagtwedde;2298;;;Vlagtwedde;0048;;17-11-2010;;;;
Gorinchem;2299;;;Gorinchem;0512;;29-12-2010;;;;
Dalem;2300;;;Gorinchem;0512;;29-12-2010;;;;
Allingawier;2301;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Allingawier;2301;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Arum;2302;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Arum;2302;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Breezanddijk;2303;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Breezanddijk;2303;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Burgwerd;2304;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Burgwerd;2304;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Cornwerd;2305;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Cornwerd;2305;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Dedgum;2306;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Dedgum;2306;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Exmorra;2307;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Exmorra;2307;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Ferwoude;2308;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Ferwoude;2308;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Gaast;2309;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Gaast;2309;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Hartwerd;2310;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Hartwerd;2310;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Hichtum;2311;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Hichtum;2311;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Hieslum;2312;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Hieslum;2312;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Idsegahuizum;2313;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Idsegahuizum;2313;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Kimswerd;2314;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Kimswerd;2314;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Kornwerderzand;2315;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Kornwerderzand;2315;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Lollum;2316;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Lollum;2316;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Longerhouw;2317;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Longerhouw;2317;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Makkum;2318;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Makkum;2318;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Parrega;2319;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Parrega;2319;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Piaam;2320;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Piaam;2320;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Pingjum;2321;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Pingjum;2321;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Schettens;2322;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Schettens;2322;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Schraard;2323;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Schraard;2323;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Tjerkwerd;2324;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Tjerkwerd;2324;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Witmarsum;2325;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Witmarsum;2325;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Wons;2326;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Wons;2326;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Zurich;2327;;;Wûnseradiel;0710;;17-08-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Zurich;2327;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Castenray;2328;;;Venray;0984;;20-07-2010;;;;
Heide;2329;;;Venray;0984;;20-07-2010;;;;
Leunen;2330;;;Venray;0984;;20-07-2010;;;
Merselo;2331;;;Venray;0984;;20-07-2010;;;
Oirlo;2332;;;Venray;0984;;20-07-2010;;;
Oostrum;2333;;;Venray;0984;;20-07-2010;;;
Smakt;2334;;;Venray;0984;;20-07-2010;;;
Venray;2335;;;Venray;0984;;20-07-2010;;;
Veulen;2336;;;Venray;0984;;20-07-2010;;;
Vredepeel;2337;;;Venray;0984;;20-07-2010;;;
Ysselsteyn;2338;;;Venray;0984;;20-07-2010;;;
Boerakker;2339;;;Leek;0022;;29-11-2010;;;
Enumatil;2340;;;Leek;0022;;29-11-2010;;;
Leek;2341;;;Leek;0022;;29-11-2010;;;
Lettelbert;2342;;;Leek;0022;;29-11-2010;;;
Midwolde;2343;;;Leek;0022;;29-11-2010;;;
Oostwold;2344;;;Leek;0022;;29-11-2010;;;
Tolbert;2345;;;Leek;0022;;29-11-2010;;;
Zevenhuizen;2346;;;Leek;0022;;29-11-2010;;;
Haaksbergen;2347;;;Haaksbergen;0158;;24-12-2010;;;
Alkmaar;2348;;;Alkmaar;0361;;18-02-2010;;;
Koedijk;2349;;;Alkmaar;0361;;18-02-2010;;;
Oudorp;2350;;;Alkmaar;0361;;18-02-2010;;;
Dordrecht;2351;;;Dordrecht;0505;;06-05-2010;;;
Hendrik-Ido-Ambacht;2352;;;Hendrik-Ido-Ambacht;0531;;10-08-2010;;;
Asperen;2353;;;Lingewaal;0733;;25-11-2010;;;
Herwijnen;2354;;;Lingewaal;0733;;25-11-2010;;;
Heukelum;2355;;;Lingewaal;0733;;25-11-2010;;;
Spijk;2356;;;Lingewaal;0733;;25-11-2010;;;
Vuren;2357;;;Lingewaal;0733;;25-11-2010;;;
Nuth;2358;;;Nuth;0951;;12-01-2010;;;
Hulsberg;2359;;;Nuth;0951;;12-01-2010;;;
Schimmert;2360;;;Nuth;0951;;12-01-2010;;;
Wijnandsrade;2361;;;Nuth;0951;;12-01-2010;;;
Rhoon;2362;;;Albrandswaard;0613;;30-11-2010;;;
Poortugaal;2363;;;Albrandswaard;0613;;30-11-2010;;;
Rotterdam-Albrandswaard;2364;;;Albrandswaard;0613;;30-11-2010;;;
Bergambacht;2365;;;Bergambacht;0491;;08-12-2010;;;
Berkenwoude;2366;;;Bergambacht;0491;;08-12-2010;;;
Ammerstol;2367;;;Bergambacht;0491;;08-12-2010;;;
Brielle;2368;;;Brielle;0501;;03-12-2010;;;
Vierpolders;2369;;;Brielle;0501;;03-12-2010;;;
Zwartewaal;2370;;;Brielle;0501;;03-12-2010;;;
Klaaswaal;2371;;;Cromstrijen;0611;;10-09-2010;;;
Numansdorp;2372;;;Cromstrijen;0611;;10-09-2010;;;
Ouderkerk aan den IJssel;2373;;;Ouderkerk;0644;;15-12-2010;;;
Gouderak;2374;;;Ouderkerk;0644;;15-12-2010;;;
Krimpen aan de Lek;2375;;;Nederlek;0643;;15-12-2010;;;
Lekkerkerk;2376;;;Nederlek;0643;;15-12-2010;;;
Dirksland;2377;;;Dirksland;0504;;25-11-2010;;;
Herkingen;2378;;;Dirksland;0504;;25-11-2010;;;
Melissant;2379;;;Dirksland;0504;;25-11-2010;;;
's-Gravendeel;2380;;;Binnenmaas;0585;;30-11-2010;;;
Heinenoord;2381;;;Binnenmaas;0585;;30-11-2010;;;
Maasdam;2382;;;Binnenmaas;0585;;30-11-2010;;;
Mijnsheerenland;2383;;;Binnenmaas;0585;;30-11-2010;;;
Puttershoek;2384;;;Binnenmaas;0585;;30-11-2010;;;
Westmaas;2385;;;Binnenmaas;0585;;30-11-2010;;;
Alblasserdam;2386;;;Alblasserdam;0482;;02-12-2010;;;
Haastrecht;2387;;;Vlist;0623;;16-12-2010;;;
Stolwijk;2388;;;Vlist;0623;;16-12-2010;;;
Vlist;2389;;;Vlist;0623;;16-12-2010;;;
Schoonhoven;2390;;;Schoonhoven;0608;;02-12-2010;;;
Assen;2391;;;Assen;0106;;06-11-2009;;;
Loon;2392;;;Assen;0106;;06-11-2009;;;
Rhee;2393;;;Assen;0106;;06-11-2009;;;
Ter Aard;2394;;;Assen;0106;;06-11-2009;;;;
Ubbena;2395;;;Assen;0106;;06-11-2009;;;;
Zeijerveen;2396;;;Assen;0106;;06-11-2009;;;;
Zeijerveld;2397;;;Assen;0106;;06-11-2009;;;;
Heerjansdam;2398;;;Zwijndrecht;0642;;25-06-2010;;;;
Zwijndrecht;2399;;;Zwijndrecht;0642;;25-06-2010;;;;
Abbega;2400;;;Wymbritseradiel;0683;;14-12-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Abbega;2400;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Blauwhuis;2401;;;Wymbritseradiel;0683;;14-12-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Blauwhuis;2401;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Folsgare;2402;;;Wymbritseradiel;0683;;14-12-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Folsgare;2402;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Gaastmeer;2403;;;Wymbritseradiel;0683;;14-12-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Gaastmeer;2403;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Gauw;2404;;;Wymbritseradiel;0683;;14-12-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Gauw;2404;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Goënga;2405;;;Wymbritseradiel;0683;;14-12-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Goënga;2405;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
Greonterp;2406;;;Wymbritseradiel;0683;;14-12-2010;Gem. beeindigd, nieuwe code --> ;1900;20110101;X
Greonterp;2406;;;Súdwest Fryslân;1900;20110101;14-12-2010;;;;
